67.77,-7.60E+02,4.15E-11,0
57.44,-6.51E+02,3.74E-11,0
43.54,-5.44E+02,3.64E-11,0
37.41,-4.58E+02,3.65E-11,0
27.22,-3.95E+02,3.66E-11,0
25.49,-3.39E+02,3.75E-11,0
28.04,-3.02E+02,3.76E-11,0
22.97,-2.78E+02,3.70E-11,0
33.5,-2.58E+02,3.63E-11,0
23.96,-2.40E+02,3.60E-11,0
15.97,-2.15E+02,3.71E-11,0
16.44,-2.07E+02,3.58E-11,0
13.47,-1.90E+02,3.65E-11,0
12.09,-1.71E+02,3.81E-11,0
11.75,-1.61E+02,3.80E-11,0
11.42,-1.52E+02,3.83E-11,0
11.69,-1.38E+02,3.99E-11,0
12.35,-1.27E+02,4.11E-11,0
13.07,-1.24E+02,4.03E-11,0
13.27,-1.15E+02,4.14E-11,0
13.48,-1.04E+02,4.38E-11,0
18.07,-9.91E+01,4.42E-11,0
22.95,-9.86E+01,4.26E-11,0
22.01,-9.30E+01,4.35E-11,0
15.65,-9.26E+01,4.21E-11,0
17.21,-8.41E+01,4.47E-11,0
21.18,-6.96E+01,5.22E-11,0
24.05,-8.30E+01,4.23E-11,0
17.05,-7.98E+01,4.26E-11,0
24.57,-6.77E+01,4.87E-11,0
18.46,-6.86E+01,4.66E-11,0
18.67,-6.65E+01,4.67E-11,0
18.43,-6.33E+01,4.76E-11,0
23.9,-6.54E+01,4.48E-11,0
16.45,-6.11E+01,4.67E-11,0
12.98,-5.62E+01,4.95E-11,0
11.83,-5.05E+01,5.36E-11,0
13.06,-4.49E+01,5.88E-11,0
13.38,-3.93E+01,6.56E-11,0
12.54,-3.30E+01,7.62E-11,0
14.62,-2.69E+01,9.13E-11,0
19.82,-2.07E+01,1.16E-10,0
26.74,-1.67E+01,1.40E-10,0
32.99,-1.57E+01,1.47E-10,0
36.29,-1.92E+01,1.17E-10,0
35.05,-2.21E+01,9.99E-11,0
32.34,-2.10E+01,1.03E-10,0
29.36,-1.59E+01,1.33E-10,0
29.29,-1.06E+01,1.96E-10,0
29.71,-4.36E+00,4.68E-10,0
34.58,3.62E+00,7.24E-09,0
38.77,9.99E+00,1.96E-08,0
44.19,1.54E+01,2.96E-08,0
49.87,2.07E+01,3.92E-08,0
62.03,2.93E+01,5.44E-08,0
76.75,3.21E+01,5.88E-08,0
83.32,2.90E+01,5.20E-08,0
91.3,2.92E+01,5.16E-08,0
100.32,3.62E+01,6.29E-08,0
143.16,4.06E+01,6.94E-08,0
168.87,2.06E+01,3.47E-08,0
176.42,-1.94E+01,8.55E-11,0
164.45,-4.10E+01,3.98E-11,0
168.23,-7.17E+01,2.24E-11,0
163.26,-8.92E+01,1.78E-11,0
156.16,-9.71E+01,1.61E-11,0
139.34,-1.15E+02,1.33E-11,0
112.87,-1.29E+02,1.18E-11,0
87.04,-1.33E+02,1.12E-11,0
83.63,-1.27E+02,1.16E-11,0
71.45,-1.25E+02,1.17E-11,0
60.72,-1.21E+02,1.18E-11,0
43.3,-1.12E+02,1.26E-11,0
41.88,-1.10E+02,1.27E-11,0
37.44,-1.05E+02,1.32E-11,0
34.69,-9.85E+01,1.38E-11,0
29.77,-9.04E+01,1.49E-11,0
28.06,-8.73E+01,1.52E-11,0
27.17,-8.74E+01,1.50E-11,0
25.21,-8.41E+01,1.54E-11,0
23.54,-8.05E+01,1.59E-11,0
22.74,-7.66E+01,1.65E-11,0
21.85,-7.62E+01,1.64E-11,0
21.11,-7.44E+01,1.66E-11,0
20.1,-7.28E+01,1.68E-11,0
19.22,-7.05E+01,1.71E-11,0
17.68,-7.00E+01,1.71E-11,0
15.64,-6.90E+01,1.71E-11,0
13.8,-6.71E+01,1.74E-11,0
12.38,-6.44E+01,1.79E-11,0
11.3,-6.24E+01,1.83E-11,0
10.69,-6.04E+01,1.87E-11,0
10.22,-5.86E+01,1.91E-11,0
9.62,-5.67E+01,1.95E-11,0
8.97,-5.51E+01,1.99E-11,0
8.45,-5.43E+01,2.00E-11,0
7.65,-5.24E+01,2.05E-11,0
7.24,-5.09E+01,2.09E-11,0
6.52,-4.89E+01,2.15E-11,0
6.22,-4.74E+01,2.20E-11,0
5.81,-4.63E+01,2.23E-11,0
5.56,-4.49E+01,2.27E-11,0
5.37,-4.34E+01,2.33E-11,0
5.34,-4.19E+01,2.39E-11,0
5.17,-4.03E+01,2.46E-11,0
5.13,-3.91E+01,2.52E-11,0
5.14,-3.83E+01,2.55E-11,0
5.12,-3.72E+01,2.60E-11,0
5.23,-3.61E+01,2.65E-11,0
5.36,-3.47E+01,2.74E-11,0
5.57,-3.39E+01,2.78E-11,0
5.73,-3.36E+01,2.77E-11,0
5.71,-3.32E+01,2.78E-11,0
5.4,-3.28E+01,2.80E-11,0
4.83,-3.21E+01,2.83E-11,0
4.41,-3.08E+01,2.92E-11,0
4.07,-2.97E+01,3.01E-11,0
3.69,-2.89E+01,3.07E-11,0
3.59,-2.78E+01,3.16E-11,0
3.57,-2.68E+01,3.25E-11,0
3.71,-2.57E+01,3.36E-11,0
3.92,-2.50E+01,3.44E-11,0
3.87,-2.45E+01,3.48E-11,0
3.57,-2.39E+01,3.53E-11,0
3.31,-2.31E+01,3.63E-11,0
3.16,-2.22E+01,3.74E-11,0
3.15,-2.12E+01,3.88E-11,0
3.03,-2.04E+01,4.01E-11,0
2.9,-1.97E+01,4.13E-11,0
2.88,-1.88E+01,4.29E-11,0
2.84,-1.80E+01,4.46E-11,0
2.86,-1.71E+01,4.63E-11,0
3,-1.62E+01,4.86E-11,0
3.04,-1.55E+01,5.06E-11,0
2.97,-1.48E+01,5.25E-11,0
3.04,-1.40E+01,5.50E-11,0
3.19,-1.32E+01,5.78E-11,0
3.47,-1.24E+01,6.14E-11,0
3.63,-1.17E+01,6.46E-11,0
3.73,-1.11E+01,6.78E-11,0
3.92,-1.05E+01,7.11E-11,0
4.09,-1.00E+01,7.38E-11,0
4.24,-9.60E+00,7.64E-11,0
4.28,-9.20E+00,7.92E-11,0
4.19,-8.73E+00,8.29E-11,0
3.96,-8.15E+00,8.82E-11,0
3.88,-7.48E+00,9.55E-11,0
3.86,-6.75E+00,1.05E-10,0
3.87,-6.03E+00,1.17E-10,0
3.91,-5.33E+00,1.31E-10,0
3.94,-4.64E+00,1.50E-10,0
3.98,-3.91E+00,1.77E-10,0
4.12,-3.15E+00,2.18E-10,0
4.49,-2.37E+00,2.88E-10,0
4.92,-1.73E+00,3.91E-10,0
5.32,-1.24E+00,5.41E-10,0
5.74,-8.07E-01,8.29E-10,0
6.15,-5.66E-01,1.18E-09,0
6.63,-4.72E-01,1.40E-09,0
6.9,-5.90E-01,1.11E-09,0
6.78,-8.84E-01,7.38E-10,0
6.43,-1.01E+00,6.44E-10,0
5.91,-9.07E-01,7.11E-10,0
5.33,-5.77E-01,1.11E-09,0
4.71,-3.37E-02,1.89E-08,0
4.08,6.74E-01,4.27E-10,0
3.73,1.48E+00,9.35E-10,0
3.39,2.27E+00,1.42E-09,0
3.24,3.04E+00,1.89E-09,0
3.16,3.90E+00,2.42E-09,0
3.01,4.67E+00,2.87E-09,0
3,5.58E+00,3.42E-09,0
3.02,6.37E+00,3.87E-09,0
3.01,7.03E+00,4.25E-09,0
3.07,7.77E+00,4.67E-09,0
3.12,8.46E+00,5.06E-09,0
3.16,9.16E+00,5.45E-09,0
3.27,9.94E+00,5.88E-09,0
3.32,1.06E+01,6.26E-09,0
3.33,1.13E+01,6.60E-09,0
3.34,1.20E+01,6.99E-09,0
3.44,1.28E+01,7.38E-09,0
3.64,1.35E+01,7.75E-09,0
3.69,1.41E+01,8.07E-09,0
3.82,1.49E+01,8.46E-09,0
3.84,1.55E+01,8.78E-09,0
4.05,1.63E+01,9.16E-09,0
4.04,1.68E+01,9.42E-09,0
4.22,1.75E+01,9.74E-09,0
4.18,1.81E+01,1.00E-08,0
4.31,1.89E+01,1.04E-08,0
4.39,1.97E+01,1.08E-08,0
4.57,2.05E+01,1.12E-08,0
4.66,2.13E+01,1.16E-08,0
4.71,2.21E+01,1.19E-08,0
4.92,2.30E+01,1.24E-08,0
5.12,2.37E+01,1.27E-08,0
5.32,2.45E+01,1.31E-08,0
5.52,2.54E+01,1.35E-08,0
5.82,2.65E+01,1.40E-08,0
6.08,2.74E+01,1.44E-08,0
6.63,2.82E+01,1.47E-08,0
7.02,2.90E+01,1.51E-08,0
7.6,3.00E+01,1.55E-08,0
8.12,3.08E+01,1.58E-08,0
8.75,3.17E+01,1.62E-08,0
9.69,3.27E+01,1.67E-08,0
10.15,3.32E+01,1.68E-08,0
10.92,3.38E+01,1.71E-08,0
11.81,3.45E+01,1.73E-08,0
12.93,3.50E+01,1.75E-08,0
14.18,3.52E+01,1.75E-08,0
15.14,3.53E+01,1.75E-08,0
15.66,3.52E+01,1.74E-08,0
16.23,3.51E+01,1.72E-08,0
16.53,3.46E+01,1.69E-08,0
16.57,3.41E+01,1.66E-08,0
16.6,3.42E+01,1.66E-08,0
16.45,3.41E+01,1.64E-08,0
16.06,3.42E+01,1.64E-08,0
15.57,3.44E+01,1.64E-08,0
15.01,3.48E+01,1.65E-08,0
14.84,3.59E+01,1.70E-08,0
14.58,3.67E+01,1.73E-08,0
13.95,3.73E+01,1.75E-08,0
14,3.87E+01,1.81E-08,0
13.98,3.99E+01,1.86E-08,0
15.02,4.08E+01,1.89E-08,0
15.53,4.18E+01,1.93E-08,0
15.58,4.30E+01,1.97E-08,0
15.66,4.43E+01,2.02E-08,0
16.18,4.52E+01,2.06E-08,0
16.61,4.64E+01,2.11E-08,0
17.55,4.67E+01,2.11E-08,0
17.89,4.78E+01,2.15E-08,0
18.6,5.05E+01,2.26E-08,0
19.65,5.19E+01,2.31E-08,0
21.23,5.37E+01,2.38E-08,0
23.4,5.53E+01,2.45E-08,0
25.67,5.41E+01,2.38E-08,0
28.45,5.40E+01,2.37E-08,0
33.25,5.57E+01,2.43E-08,0
36.08,5.27E+01,2.29E-08,0
37,4.87E+01,2.11E-08,0
30.46,4.62E+01,1.99E-08,0
29.07,4.46E+01,1.91E-08,0
29.78,4.09E+01,1.75E-08,0
26.67,4.17E+01,1.78E-08,0
24.04,4.35E+01,1.85E-08,0
22.38,4.63E+01,1.96E-08,0
22.82,5.34E+01,2.25E-08,0
22.83,5.55E+01,2.33E-08,0
21.84,5.54E+01,2.31E-08,0
22.68,5.80E+01,2.42E-08,0
23.85,6.08E+01,2.52E-08,0
25.49,6.32E+01,2.61E-08,0
31.36,6.81E+01,2.80E-08,0
33.85,6.99E+01,2.86E-08,0
33,7.01E+01,2.86E-08,0
36.49,7.16E+01,2.91E-08,0
40.46,7.26E+01,2.94E-08,0
51.78,7.18E+01,2.90E-08,0
55.6,7.03E+01,2.83E-08,0
54.98,7.05E+01,2.82E-08,0
59.29,6.79E+01,2.71E-08,0
62.64,6.35E+01,2.53E-08,0
65.18,5.88E+01,2.33E-08,0
66.93,4.54E+01,1.79E-08,0
65.28,4.08E+01,1.60E-08,0
64.58,4.26E+01,1.67E-08,0
63.03,3.68E+01,1.44E-08,0
57.87,3.41E+01,1.33E-08,0
49.25,2.99E+01,1.16E-08,0
42.75,2.86E+01,1.10E-08,0
40.04,3.02E+01,1.16E-08,0
38.83,3.24E+01,1.24E-08,0
35.09,3.44E+01,1.31E-08,0
32.26,3.70E+01,1.41E-08,0
26.63,4.04E+01,1.53E-08,0
25.67,4.29E+01,1.62E-08,0
27.04,4.48E+01,1.69E-08,0
26.1,4.70E+01,1.76E-08,0
25.23,4.93E+01,1.84E-08,0
24.37,5.17E+01,1.93E-08,0
21.45,5.56E+01,2.07E-08,0
20.95,5.81E+01,2.15E-08,0
22.02,5.93E+01,2.19E-08,0
21.58,6.19E+01,2.27E-08,0
21.23,6.45E+01,2.36E-08,0
20.38,6.96E+01,2.54E-08,0
20.49,7.19E+01,2.62E-08,0
21.18,7.35E+01,2.66E-08,0
21.75,7.59E+01,2.74E-08,0
22.35,7.90E+01,2.84E-08,0
23.09,8.19E+01,2.94E-08,0
24,8.60E+01,3.08E-08,0
25.11,8.82E+01,3.15E-08,0
25.97,9.02E+01,3.20E-08,0
27.4,9.16E+01,3.24E-08,0
28.42,9.38E+01,3.31E-08,0
29.4,9.57E+01,3.37E-08,0
29.86,9.90E+01,3.47E-08,0
30.25,1.01E+02,3.52E-08,0
30.4,1.03E+02,3.58E-08,0
30.5,1.06E+02,3.66E-08,0
30.64,1.08E+02,3.75E-08,0
30.5,1.13E+02,3.90E-08,0
30.85,1.17E+02,4.02E-08,0
31.61,1.20E+02,4.11E-08,0
32.16,1.24E+02,4.25E-08,0
32.84,1.29E+02,4.39E-08,0
33.88,1.34E+02,4.54E-08,0
35.24,1.40E+02,4.74E-08,0
36.54,1.46E+02,4.92E-08,0
38.01,1.50E+02,5.06E-08,0
39.23,1.57E+02,5.26E-08,0
41.8,1.63E+02,5.46E-08,0
44.14,1.72E+02,5.71E-08,0
47.33,1.79E+02,5.96E-08,0
50.28,1.88E+02,6.22E-08,0
54.38,1.95E+02,6.42E-08,0
58.71,2.04E+02,6.70E-08,0
64.04,2.12E+02,6.96E-08,0
70.06,2.24E+02,7.32E-08,0
75.96,2.35E+02,7.68E-08,0
82.07,2.48E+02,8.07E-08,0
92.3,2.58E+02,8.37E-08,0
102.39,2.73E+02,8.81E-08,0
112.93,2.88E+02,9.27E-08,0
127.49,3.06E+02,9.83E-08,0
144.33,3.23E+02,1.03E-07,0
162.27,3.40E+02,1.08E-07,0
184.82,3.61E+02,1.15E-07,0
210.45,3.87E+02,1.23E-07,0
245.28,4.12E+02,1.30E-07,0
294.94,4.45E+02,1.40E-07,0
354.89,4.78E+02,1.50E-07,0
424.17,4.96E+02,1.55E-07,0
525.35,5.09E+02,1.59E-07,0
657.15,5.04E+02,1.57E-07,0
826.06,4.58E+02,1.42E-07,0
1004.03,3.10E+02,9.60E-08,0
1091.66,7.94E+01,2.45E-08,0
1089.02,-1.64E+02,1.88E-12,0
965.74,-3.75E+02,8.20E-13,0
802.03,-4.96E+02,6.17E-13,0
637.18,-5.35E+02,5.71E-13,0
505.96,-5.57E+02,5.47E-13,0
404.7,-5.39E+02,5.63E-13,0
332.43,-5.10E+02,5.94E-13,0
269.64,-4.83E+02,6.26E-13,0
221.61,-4.52E+02,6.67E-13,0
181.97,-4.20E+02,7.15E-13,0
153.69,-3.93E+02,7.62E-13,0
129.82,-3.70E+02,8.08E-13,0
111.26,-3.45E+02,8.63E-13,0
94.83,-3.24E+02,9.16E-13,0
82.65,-3.04E+02,9.73E-13,0
72.05,-2.86E+02,1.03E-12,0
63.66,-2.70E+02,1.09E-12,0
57.31,-2.56E+02,1.15E-12,0
50.95,-2.43E+02,1.21E-12,0
46.49,-2.31E+02,1.27E-12,0
42.28,-2.19E+02,1.33E-12,0
38.25,-2.10E+02,1.39E-12,0
35.55,-2.01E+02,1.44E-12,0
32.75,-1.93E+02,1.50E-12,0
30.18,-1.85E+02,1.56E-12,0
28.03,-1.78E+02,1.62E-12,0
26.03,-1.71E+02,1.68E-12,0
24.1,-1.65E+02,1.73E-12,0
22.48,-1.59E+02,1.79E-12,0
21.07,-1.54E+02,1.85E-12,0
19.48,-1.49E+02,1.91E-12,0
17.96,-1.44E+02,1.97E-12,0
16.27,-1.39E+02,2.04E-12,0
15.55,-1.34E+02,2.10E-12,0
14.62,-1.30E+02,2.16E-12,0
13.65,-1.26E+02,2.22E-12,0
12.58,-1.22E+02,2.29E-12,0
12.16,-1.18E+02,2.36E-12,0
11.71,-1.15E+02,2.42E-12,0
11.19,-1.11E+02,2.49E-12,0
10.55,-1.08E+02,2.55E-12,0
9.99,-1.05E+02,2.62E-12,0
9.66,-1.02E+02,2.69E-12,0
9.23,-9.92E+01,2.76E-12,0
8.74,-9.64E+01,2.83E-12,0
8.35,-9.39E+01,2.90E-12,0
8.26,-9.13E+01,2.98E-12,0
7.96,-8.90E+01,3.05E-12,0
7.58,-8.67E+01,3.12E-12,0
7.3,-8.44E+01,3.20E-12,0
7.11,-8.23E+01,3.27E-12,0
6.97,-8.03E+01,3.34E-12,0
6.8,-7.83E+01,3.42E-12,0
6.57,-7.64E+01,3.50E-12,0
6.46,-7.44E+01,3.58E-12,0
6.29,-7.27E+01,3.66E-12,0
6.07,-7.10E+01,3.73E-12,0
6.15,-6.93E+01,3.82E-12,0
5.82,-6.76E+01,3.90E-12,0
5.63,-6.60E+01,3.99E-12,0
5.55,-6.44E+01,4.08E-12,0
5.59,-6.28E+01,4.17E-12,0
5.32,-6.14E+01,4.25E-12,0
5.24,-5.99E+01,4.35E-12,0
5.2,-5.85E+01,4.44E-12,0
5.06,-5.71E+01,4.54E-12,0
5.1,-5.57E+01,4.64E-12,0
5.05,-5.45E+01,4.74E-12,0
5.02,-5.32E+01,4.84E-12,0
4.91,-5.19E+01,4.95E-12,0
4.85,-5.07E+01,5.06E-12,0
4.82,-4.94E+01,5.18E-12,0
4.78,-4.83E+01,5.28E-12,0
4.71,-4.73E+01,5.38E-12,0
4.76,-4.60E+01,5.51E-12,0
4.76,-4.50E+01,5.63E-12,0
4.79,-4.39E+01,5.75E-12,0
4.56,-4.29E+01,5.87E-12,0
4.48,-4.19E+01,6.00E-12,0
4.56,-4.09E+01,6.14E-12,0
4.5,-3.98E+01,6.29E-12,0
4.43,-3.89E+01,6.42E-12,0
4.39,-3.78E+01,6.58E-12,0
4.29,-3.69E+01,6.73E-12,0
4.33,-3.60E+01,6.89E-12,0
4.27,-3.51E+01,7.05E-12,0
4.3,-3.41E+01,7.23E-12,0
4.24,-3.33E+01,7.40E-12,0
4.29,-3.23E+01,7.61E-12,0
4.28,-3.14E+01,7.81E-12,0
4.36,-3.05E+01,8.00E-12,0
4.48,-2.97E+01,8.23E-12,0
4.47,-2.88E+01,8.44E-12,0
4.45,-2.81E+01,8.63E-12,0
4.47,-2.72E+01,8.91E-12,0
4.51,-2.64E+01,9.15E-12,0
4.59,-2.57E+01,9.40E-12,0
4.6,-2.50E+01,9.63E-12,0
4.62,-2.43E+01,9.90E-12,0
4.61,-2.36E+01,1.02E-11,0
4.62,-2.28E+01,1.05E-11,0
4.58,-2.21E+01,1.08E-11,0
4.54,-2.14E+01,1.11E-11,0
4.48,-2.07E+01,1.14E-11,0
4.48,-2.00E+01,1.18E-11,0
4.56,-1.92E+01,1.23E-11,0
4.53,-1.86E+01,1.27E-11,0
4.5,-1.79E+01,1.31E-11,0
4.5,-1.73E+01,1.36E-11,0
4.47,-1.65E+01,1.42E-11,0
4.47,-1.58E+01,1.48E-11,0
4.44,-1.51E+01,1.54E-11,0
4.37,-1.45E+01,1.61E-11,0
4.34,-1.38E+01,1.68E-11,0
4.36,-1.31E+01,1.77E-11,0
4.37,-1.25E+01,1.85E-11,0
4.39,-1.16E+01,1.99E-11,0
4.41,-1.10E+01,2.10E-11,0
4.36,-1.03E+01,2.22E-11,0
4.39,-9.70E+00,2.36E-11,0
4.39,-8.93E+00,2.56E-11,0
4.46,-8.34E+00,2.74E-11,0
4.55,-7.43E+00,3.07E-11,0
4.63,-6.84E+00,3.32E-11,0
4.62,-6.25E+00,3.63E-11,0
4.66,-5.57E+00,4.06E-11,0
4.78,-4.99E+00,4.53E-11,0
5,-4.15E+00,5.44E-11,0
4.99,-3.43E+00,6.57E-11,0
4.95,-2.96E+00,7.59E-11,0
4.98,-2.33E+00,9.60E-11,0
5.08,-1.73E+00,1.30E-10,0
5.14,-1.14E+00,1.96E-10,0
5.35,-3.60E-01,6.18E-10,0
5.4,3.05E-01,6.78E-11,0
5.34,8.44E-01,1.87E-10,0
5.37,1.55E+00,3.42E-10,0
5.51,2.14E+00,4.72E-10,0
5.55,2.92E+00,6.44E-10,0
5.93,3.70E+00,8.13E-10,0
5.98,4.46E+00,9.79E-10,0
5.89,5.17E+00,1.13E-09,0
6.17,5.79E+00,1.27E-09,0
6.29,6.49E+00,1.42E-09,0
6.85,7.13E+00,1.55E-09,0
7.03,7.97E+00,1.73E-09,0
6.99,8.69E+00,1.88E-09,0
7.28,9.36E+00,2.03E-09,0
7.57,1.01E+01,2.18E-09,0
7.81,1.09E+01,2.35E-09,0
8.58,1.15E+01,2.47E-09,0
8.98,1.22E+01,2.61E-09,0
9.09,1.31E+01,2.80E-09,0
9.52,1.38E+01,2.95E-09,0
10.13,1.43E+01,3.06E-09,0
10.83,1.49E+01,3.18E-09,0
11.64,1.53E+01,3.25E-09,0
12.35,1.58E+01,3.35E-09,0
